payment_id,company_id,provider_type,amount,currency,payment_method,failure_category,failure_classification,event_hour,day_of_week,recovery_success
pay_synth_02029,demo_company_001,DEMO,7264.56,INR,UPI,AUTHENTICATION,TEMPORARY,7,3,0
pay_synth_00963,demo_company_001,DEMO,1740.21,USD,UPI,AUTHENTICATION,TEMPORARY,10,2,1
pay_synth_04907,demo_company_001,STRIPE,682.52,INR,NETBANKING,AUTHENTICATION,TEMPORARY,14,1,0
pay_synth_04804,demo_company_001,DEMO,2631.36,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,17,2,1
pay_synth_01650,demo_company_001,RAZORPAY,994.2,INR,NETBANKING,BANK,TEMPORARY,0,6,1
pay_synth_02920,demo_company_001,DEMO,2386.19,INR,UPI,NETWORK,TEMPORARY,10,0,1
pay_synth_04116,demo_company_001,DEMO,7356.8,INR,CARD,AUTHENTICATION,TEMPORARY,11,5,0
pay_synth_02313,demo_company_001,DEMO,216.56,INR,UPI,AUTHENTICATION,TEMPORARY,8,3,1
pay_synth_04892,demo_company_001,DEMO,1071.81,INR,UPI,AUTHENTICATION,TEMPORARY,14,0,1
pay_synth_04134,demo_company_001,RAZORPAY,2389.57,INR,UPI,AUTHENTICATION,TEMPORARY,10,3,1
pay_synth_01176,demo_company_001,RAZORPAY,2675.66,INR,CARD,NETWORK,TEMPORARY,21,5,0
pay_synth_02177,demo_company_001,DEMO,1738.3,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,12,5,1
pay_synth_03792,demo_company_001,DEMO,891.49,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,11,0,1
pay_synth_02762,demo_company_001,DEMO,526.46,INR,UPI,NETWORK,TEMPORARY,8,2,1
pay_synth_02010,demo_company_001,DEMO,4093.83,INR,UPI,UNKNOWN,UNKNOWN,19,2,0
pay_synth_03372,demo_company_001,RAZORPAY,6302.21,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,17,2,0
pay_synth_03963,demo_company_001,DEMO,744.42,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,15,1,1
pay_synth_03542,demo_company_001,STRIPE,2167.92,INR,CARD,PROVIDER,TEMPORARY,17,0,0
pay_synth_03584,demo_company_001,STRIPE,6424.66,INR,UPI,CARD,PERMANENT,14,2,0
pay_synth_02570,demo_company_001,STRIPE,21746.34,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,2,1
pay_synth_00711,demo_company_001,RAZORPAY,468.41,INR,UPI,NETWORK,TEMPORARY,15,4,1
pay_synth_01164,demo_company_001,RAZORPAY,2269.6,INR,UPI,CARD,PERMANENT,23,4,0
pay_synth_00325,demo_company_001,STRIPE,1189.97,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,0,1
pay_synth_00133,demo_company_001,DEMO,901.88,INR,UPI,NETWORK,TEMPORARY,5,4,1
pay_synth_00423,demo_company_001,DEMO,1653.53,INR,WALLET,NETWORK,TEMPORARY,2,2,1
pay_synth_00978,demo_company_001,DEMO,982.12,INR,UPI,CARD,PERMANENT,3,1,0
pay_synth_01735,demo_company_001,DEMO,741.06,INR,UPI,AUTHENTICATION,TEMPORARY,12,1,1
pay_synth_03398,demo_company_001,STRIPE,1919.03,INR,UPI,AUTHENTICATION,TEMPORARY,14,0,1
pay_synth_04906,demo_company_001,DEMO,2929.01,INR,UPI,BANK,PERMANENT,5,6,0
pay_synth_02123,demo_company_001,STRIPE,890.48,INR,CARD,NETWORK,TEMPORARY,10,1,1
pay_synth_04950,demo_company_001,STRIPE,1206.26,INR,UPI,AUTHENTICATION,TEMPORARY,2,0,1
pay_synth_00838,demo_company_001,DEMO,2540.13,INR,UPI,PROVIDER,TEMPORARY,23,5,0
pay_synth_00996,demo_company_001,DEMO,3072.21,INR,CARD,AUTHENTICATION,TEMPORARY,4,2,0
pay_synth_02592,demo_company_001,STRIPE,2327.75,INR,NETBANKING,NETWORK,TEMPORARY,9,4,1
pay_synth_01391,demo_company_001,DEMO,1843.29,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,11,5,1
pay_synth_00020,demo_company_001,DEMO,593.92,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,8,1,0
pay_synth_00908,demo_company_001,DEMO,1823.51,INR,CARD,AUTHENTICATION,TEMPORARY,16,1,0
pay_synth_04074,demo_company_001,RAZORPAY,990.3,USD,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,21,2,1
pay_synth_04182,demo_company_001,RAZORPAY,806.6,INR,UPI,AUTHENTICATION,TEMPORARY,14,5,1
pay_synth_03529,demo_company_001,STRIPE,1426.77,INR,CARD,NETWORK,TEMPORARY,9,3,1
pay_synth_01219,demo_company_001,RAZORPAY,1632.28,USD,UPI,AUTHENTICATION,TEMPORARY,2,1,1
pay_synth_03312,demo_company_001,RAZORPAY,1091.37,INR,UPI,AUTHENTICATION,TEMPORARY,13,5,0
pay_synth_04299,demo_company_001,DEMO,15201.6,INR,NETBANKING,NETWORK,TEMPORARY,14,2,1
pay_synth_03701,demo_company_001,RAZORPAY,1817.37,INR,NETBANKING,TEMPORARY,TEMPORARY,13,3,1
pay_synth_00106,demo_company_001,DEMO,1864.73,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,18,1,1
pay_synth_00211,demo_company_001,RAZORPAY,4026.93,INR,NETBANKING,UNKNOWN,UNKNOWN,0,1,0
pay_synth_00329,demo_company_001,DEMO,775.49,INR,UPI,AUTHENTICATION,TEMPORARY,18,0,1
pay_synth_03305,demo_company_001,DEMO,1372.42,INR,UPI,NETWORK,TEMPORARY,21,2,1
pay_synth_03466,demo_company_001,RAZORPAY,75000.0,INR,UPI,NETWORK,TEMPORARY,22,4,1
pay_synth_02255,demo_company_001,STRIPE,10281.97,INR,UPI,BANK,PERMANENT,0,5,1
pay_synth_02769,demo_company_001,RAZORPAY,1370.49,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,16,0,0
pay_synth_03442,demo_company_001,RAZORPAY,676.45,INR,UPI,CARD,PERMANENT,2,3,0
pay_synth_02471,demo_company_001,DEMO,10108.21,INR,NETBANKING,CARD,PERMANENT,12,0,0
pay_synth_01846,demo_company_001,DEMO,513.7,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,23,3,1
pay_synth_01397,demo_company_001,DEMO,4807.51,INR,CARD,CARD,PERMANENT,10,2,0
pay_synth_04498,demo_company_001,DEMO,10643.7,INR,UPI,AUTHENTICATION,TEMPORARY,22,0,1
pay_synth_00631,demo_company_001,RAZORPAY,11124.95,INR,CARD,NETWORK,TEMPORARY,23,6,1
pay_synth_00136,demo_company_001,DEMO,372.1,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,13,6,0
pay_synth_02615,demo_company_001,DEMO,1659.06,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,4,4,0
pay_synth_00183,demo_company_001,STRIPE,2849.57,INR,UPI,AUTHENTICATION,TEMPORARY,15,4,0
pay_synth_03204,demo_company_001,STRIPE,241.16,USD,UPI,BANK,PERMANENT,15,0,1
pay_synth_02848,demo_company_001,DEMO,2033.72,INR,CARD,PROVIDER,TEMPORARY,23,2,1
pay_synth_01710,demo_company_001,RAZORPAY,750.96,INR,NETBANKING,NETWORK,TEMPORARY,17,3,1
pay_synth_03714,demo_company_001,RAZORPAY,1325.25,USD,UPI,INSUFFICIENT_FUNDS,TEMPORARY,2,6,1
pay_synth_00397,demo_company_001,STRIPE,1465.26,INR,UPI,NETWORK,TEMPORARY,7,1,0
pay_synth_01217,demo_company_001,DEMO,10507.17,INR,UPI,AUTHENTICATION,TEMPORARY,2,3,0
pay_synth_04745,demo_company_001,DEMO,2503.84,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,17,2,1
pay_synth_02450,demo_company_001,DEMO,12208.34,USD,UPI,AUTHENTICATION,TEMPORARY,12,4,1
pay_synth_01162,demo_company_001,DEMO,5853.52,INR,UPI,AUTHENTICATION,TEMPORARY,19,4,1
pay_synth_02143,demo_company_001,RAZORPAY,206.4,INR,CARD,CARD,PERMANENT,14,3,0
pay_synth_04894,demo_company_001,DEMO,3067.28,INR,CARD,BANK,TEMPORARY,19,5,0
pay_synth_04097,demo_company_001,DEMO,4826.08,INR,UPI,NETWORK,TEMPORARY,14,6,1
pay_synth_01214,demo_company_001,RAZORPAY,1344.3,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,11,0,0
pay_synth_02758,demo_company_001,STRIPE,1717.89,INR,NETBANKING,PROVIDER,TEMPORARY,22,0,0
pay_synth_02135,demo_company_001,RAZORPAY,2532.12,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,5,5,1
pay_synth_00468,demo_company_001,STRIPE,781.11,INR,NETBANKING,AUTHENTICATION,TEMPORARY,6,3,0
pay_synth_00252,demo_company_001,DEMO,368.15,INR,WALLET,INSUFFICIENT_FUNDS,TEMPORARY,11,3,1
pay_synth_01402,demo_company_001,DEMO,296.91,INR,NETBANKING,AUTHENTICATION,TEMPORARY,16,6,0
pay_synth_04910,demo_company_001,RAZORPAY,3492.24,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,0,1
pay_synth_03984,demo_company_001,DEMO,2367.88,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,3,0,1
pay_synth_01824,demo_company_001,RAZORPAY,3973.32,INR,WALLET,BANK,TEMPORARY,11,6,1
pay_synth_02574,demo_company_001,DEMO,476.84,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,5,3,1
pay_synth_01269,demo_company_001,RAZORPAY,1507.98,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,5,1,1
pay_synth_02709,demo_company_001,DEMO,10152.95,USD,CARD,AUTHENTICATION,TEMPORARY,8,0,1
pay_synth_01298,demo_company_001,DEMO,2041.2,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,17,5,0
pay_synth_03678,demo_company_001,DEMO,12062.64,INR,CARD,PROVIDER,TEMPORARY,16,3,1
pay_synth_01488,demo_company_001,RAZORPAY,3103.93,INR,UPI,AUTHENTICATION,TEMPORARY,0,3,0
pay_synth_00466,demo_company_001,DEMO,16075.1,INR,CARD,AUTHENTICATION,TEMPORARY,13,3,0
pay_synth_01955,demo_company_001,STRIPE,843.88,INR,NETBANKING,BANK,UNKNOWN,9,1,1
pay_synth_01754,demo_company_001,DEMO,1818.4,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,17,2,1
pay_synth_02785,demo_company_001,STRIPE,6521.42,INR,NETBANKING,NETWORK,TEMPORARY,8,4,0
pay_synth_03616,demo_company_001,DEMO,1619.94,INR,WALLET,CARD,PERMANENT,11,6,0
pay_synth_02974,demo_company_001,RAZORPAY,636.99,INR,NETBANKING,AUTHENTICATION,TEMPORARY,18,0,0
pay_synth_02525,demo_company_001,STRIPE,2524.6,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,1,1
pay_synth_02588,demo_company_001,RAZORPAY,4198.96,INR,CARD,CARD,PERMANENT,17,2,1
pay_synth_03071,demo_company_001,RAZORPAY,4502.49,INR,UPI,AUTHENTICATION,TEMPORARY,2,3,0
pay_synth_01708,demo_company_001,DEMO,5860.66,INR,CARD,UNKNOWN,UNKNOWN,7,5,1
pay_synth_00258,demo_company_001,RAZORPAY,6569.42,INR,CARD,NETWORK,TEMPORARY,10,1,0
pay_synth_00674,demo_company_001,RAZORPAY,1258.56,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,2,1
pay_synth_01230,demo_company_001,DEMO,1527.38,INR,UPI,AUTHENTICATION,TEMPORARY,15,0,1
pay_synth_00128,demo_company_001,STRIPE,1067.82,INR,UPI,BANK,TEMPORARY,12,0,1
pay_synth_01336,demo_company_001,RAZORPAY,338.34,INR,CARD,NETWORK,TEMPORARY,22,3,1
pay_synth_01683,demo_company_001,RAZORPAY,3811.1,INR,NETBANKING,NETWORK,TEMPORARY,17,5,1
pay_synth_04156,demo_company_001,DEMO,858.88,INR,UPI,BANK,PERMANENT,6,2,0
pay_synth_01999,demo_company_001,DEMO,1535.11,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,15,2,0
pay_synth_03931,demo_company_001,STRIPE,619.42,INR,UPI,AUTHENTICATION,TEMPORARY,22,0,1
pay_synth_03399,demo_company_001,DEMO,265.16,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,9,2,1
pay_synth_01324,demo_company_001,DEMO,1197.39,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,5,1,0
pay_synth_00520,demo_company_001,DEMO,2895.13,USD,CARD,CARD,PERMANENT,0,0,0
pay_synth_02777,demo_company_001,DEMO,694.37,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,10,5,1
pay_synth_02042,demo_company_001,RAZORPAY,1347.48,INR,UPI,AUTHENTICATION,TEMPORARY,18,3,1
pay_synth_02646,demo_company_001,DEMO,4470.8,INR,CARD,AUTHENTICATION,TEMPORARY,11,3,0
pay_synth_03676,demo_company_001,DEMO,1119.79,INR,UPI,NETWORK,TEMPORARY,5,2,1
pay_synth_00287,demo_company_001,DEMO,2897.44,INR,WALLET,AUTHENTICATION,TEMPORARY,15,0,1
pay_synth_01557,demo_company_001,RAZORPAY,4470.22,INR,UPI,PROVIDER,TEMPORARY,12,2,1
pay_synth_04598,demo_company_001,DEMO,872.58,INR,UPI,UNKNOWN,UNKNOWN,22,3,1
pay_synth_00717,demo_company_001,STRIPE,1239.67,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,1,6,1
pay_synth_00922,demo_company_001,DEMO,4420.89,INR,WALLET,NETWORK,TEMPORARY,1,2,1
pay_synth_02991,demo_company_001,DEMO,2682.15,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,11,0,0
pay_synth_01967,demo_company_001,DEMO,4759.09,INR,NETBANKING,PROVIDER,TEMPORARY,23,0,0
pay_synth_03862,demo_company_001,RAZORPAY,813.13,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,16,5,1
pay_synth_01417,demo_company_001,DEMO,1176.64,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,21,4,1
pay_synth_01903,demo_company_001,RAZORPAY,484.06,INR,UPI,CARD,PERMANENT,19,6,0
pay_synth_02965,demo_company_001,STRIPE,638.12,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,7,5,1
pay_synth_02722,demo_company_001,RAZORPAY,1252.68,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,15,6,1
pay_synth_00333,demo_company_001,DEMO,2462.41,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,14,6,1
pay_synth_01657,demo_company_001,RAZORPAY,2519.26,INR,UPI,TEMPORARY,TEMPORARY,2,4,1
pay_synth_03212,demo_company_001,RAZORPAY,2515.2,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,0,6,1
pay_synth_00436,demo_company_001,RAZORPAY,13669.77,INR,CARD,AUTHENTICATION,TEMPORARY,19,2,1
pay_synth_03681,demo_company_001,RAZORPAY,326.3,INR,UPI,TEMPORARY,TEMPORARY,6,0,1
pay_synth_00511,demo_company_001,RAZORPAY,1261.38,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,11,1,1
pay_synth_01789,demo_company_001,DEMO,214.48,INR,NETBANKING,AUTHENTICATION,TEMPORARY,20,3,1
pay_synth_01182,demo_company_001,DEMO,4256.67,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,15,0,1
pay_synth_03428,demo_company_001,RAZORPAY,196.28,INR,WALLET,BANK,PERMANENT,22,5,0
pay_synth_00895,demo_company_001,RAZORPAY,423.47,INR,CARD,NETWORK,TEMPORARY,0,5,0
pay_synth_01949,demo_company_001,DEMO,2927.93,INR,NETBANKING,NETWORK,TEMPORARY,9,2,1
pay_synth_03131,demo_company_001,STRIPE,4736.76,INR,CARD,CARD,PERMANENT,17,2,0
pay_synth_03186,demo_company_001,RAZORPAY,205.33,INR,UPI,BANK,TEMPORARY,10,4,1
pay_synth_02823,demo_company_001,RAZORPAY,606.83,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,11,2,1
pay_synth_04736,demo_company_001,DEMO,4890.51,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,13,5,1
pay_synth_00714,demo_company_001,DEMO,432.64,INR,NETBANKING,CARD,PERMANENT,12,1,0
pay_synth_03053,demo_company_001,DEMO,1750.33,INR,WALLET,UNKNOWN,UNKNOWN,15,4,0
pay_synth_02321,demo_company_001,STRIPE,1151.68,INR,UPI,AUTHENTICATION,TEMPORARY,8,2,0
pay_synth_04786,demo_company_001,DEMO,3329.19,USD,CARD,BANK,PERMANENT,5,1,0
pay_synth_02001,demo_company_001,DEMO,11337.97,INR,UPI,CARD,PERMANENT,22,1,0
pay_synth_01800,demo_company_001,DEMO,4301.94,INR,CARD,AUTHENTICATION,TEMPORARY,23,1,0
pay_synth_01661,demo_company_001,RAZORPAY,2499.94,INR,CARD,PROVIDER,TEMPORARY,21,0,1
pay_synth_00449,demo_company_001,DEMO,4281.73,USD,CARD,AUTHENTICATION,TEMPORARY,22,4,0
pay_synth_00131,demo_company_001,DEMO,3468.04,INR,CARD,UNKNOWN,UNKNOWN,21,5,0
pay_synth_00973,demo_company_001,RAZORPAY,1461.56,USD,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,9,3,0
pay_synth_01580,demo_company_001,RAZORPAY,703.83,INR,CARD,BANK,TEMPORARY,8,2,1
pay_synth_01456,demo_company_001,STRIPE,614.6,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,0,1
pay_synth_04121,demo_company_001,DEMO,1255.4,INR,NETBANKING,CARD,PERMANENT,2,1,1
pay_synth_00072,demo_company_001,DEMO,2465.34,INR,CARD,BANK,TEMPORARY,8,4,1
pay_synth_04650,demo_company_001,DEMO,944.87,INR,UPI,NETWORK,TEMPORARY,2,6,1
pay_synth_04647,demo_company_001,RAZORPAY,814.25,INR,CARD,PROVIDER,TEMPORARY,8,1,1
pay_synth_00913,demo_company_001,RAZORPAY,5948.47,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,1,4,0
pay_synth_02987,demo_company_001,DEMO,1454.53,INR,CARD,TEMPORARY,TEMPORARY,13,3,0
pay_synth_03350,demo_company_001,DEMO,4792.11,INR,CARD,NETWORK,TEMPORARY,16,5,1
pay_synth_04440,demo_company_001,DEMO,1186.0,INR,CARD,AUTHENTICATION,TEMPORARY,23,4,0
pay_synth_01848,demo_company_001,DEMO,834.78,USD,UPI,BANK,UNKNOWN,11,2,1
pay_synth_03754,demo_company_001,RAZORPAY,379.09,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,5,6,0
pay_synth_04333,demo_company_001,DEMO,784.28,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,13,5,1
pay_synth_03246,demo_company_001,DEMO,2449.79,INR,CARD,CARD,PERMANENT,1,3,0
pay_synth_04522,demo_company_001,RAZORPAY,3663.21,INR,CARD,TEMPORARY,TEMPORARY,12,4,1
pay_synth_04592,demo_company_001,DEMO,1129.64,INR,UPI,UNKNOWN,UNKNOWN,18,0,0
pay_synth_03446,demo_company_001,RAZORPAY,356.95,USD,CARD,PROVIDER,TEMPORARY,15,1,0
pay_synth_01319,demo_company_001,DEMO,14981.93,INR,CARD,AUTHENTICATION,TEMPORARY,21,2,1
pay_synth_01853,demo_company_001,STRIPE,2975.94,INR,NETBANKING,PROVIDER,TEMPORARY,21,1,1
pay_synth_01171,demo_company_001,RAZORPAY,4969.72,INR,UPI,BANK,TEMPORARY,17,0,1
pay_synth_00349,demo_company_001,DEMO,3662.07,INR,UPI,NETWORK,TEMPORARY,4,0,1
pay_synth_03642,demo_company_001,STRIPE,497.94,INR,UPI,AUTHENTICATION,TEMPORARY,20,2,1
pay_synth_04628,demo_company_001,RAZORPAY,532.4,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,7,4,1
pay_synth_00303,demo_company_001,RAZORPAY,1344.36,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,21,0,1
pay_synth_03183,demo_company_001,DEMO,1403.88,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,5,0
pay_synth_01307,demo_company_001,RAZORPAY,1834.12,INR,UPI,TEMPORARY,TEMPORARY,14,1,1
pay_synth_01241,demo_company_001,STRIPE,280.61,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,17,6,1
pay_synth_00658,demo_company_001,DEMO,665.61,INR,NETBANKING,NETWORK,TEMPORARY,0,6,1
pay_synth_02281,demo_company_001,DEMO,2201.71,INR,CARD,AUTHENTICATION,TEMPORARY,17,5,1
pay_synth_00351,demo_company_001,RAZORPAY,2168.25,USD,CARD,NETWORK,TEMPORARY,3,5,0
pay_synth_00722,demo_company_001,DEMO,983.98,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,12,0,1
pay_synth_02865,demo_company_001,DEMO,9884.15,INR,UPI,NETWORK,TEMPORARY,12,3,1
pay_synth_01600,demo_company_001,STRIPE,4914.5,INR,CARD,CARD,PERMANENT,6,3,0
pay_synth_04830,demo_company_001,RAZORPAY,11883.02,INR,CARD,BANK,TEMPORARY,21,5,1
pay_synth_02188,demo_company_001,RAZORPAY,3792.29,INR,UPI,NETWORK,TEMPORARY,4,5,1
pay_synth_01821,demo_company_001,DEMO,2275.05,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,14,5,1
pay_synth_04981,demo_company_001,STRIPE,3224.67,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,2,1
pay_synth_01682,demo_company_001,STRIPE,3060.89,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,22,6,1
pay_synth_03614,demo_company_001,RAZORPAY,1566.76,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,8,0,1
pay_synth_03139,demo_company_001,RAZORPAY,5335.21,INR,CARD,PROVIDER,TEMPORARY,15,3,0
pay_synth_00406,demo_company_001,STRIPE,3539.98,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,6,4,1
pay_synth_02705,demo_company_001,RAZORPAY,13078.31,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,1,1,1
pay_synth_03166,demo_company_001,DEMO,923.61,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,15,2,0
pay_synth_00130,demo_company_001,RAZORPAY,4431.2,INR,NETBANKING,CARD,PERMANENT,16,3,0
pay_synth_03712,demo_company_001,RAZORPAY,2051.47,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,19,0,1
pay_synth_00710,demo_company_001,RAZORPAY,10825.92,USD,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,9,0,1
pay_synth_01036,demo_company_001,RAZORPAY,659.94,INR,UPI,TEMPORARY,TEMPORARY,1,4,1
pay_synth_02825,demo_company_001,DEMO,1546.12,INR,CARD,CUSTOMER_ACTION_REQUIRED,TEMPORARY,13,6,1
pay_synth_03135,demo_company_001,DEMO,345.25,USD,CARD,CARD,PERMANENT,8,5,0
pay_synth_01001,demo_company_001,DEMO,11940.44,USD,CARD,NETWORK,TEMPORARY,4,1,1
pay_synth_03618,demo_company_001,STRIPE,507.37,INR,UPI,AUTHENTICATION,TEMPORARY,13,3,1
pay_synth_03376,demo_company_001,RAZORPAY,950.43,INR,UPI,NETWORK,TEMPORARY,21,6,1
pay_synth_02180,demo_company_001,RAZORPAY,413.15,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,13,1,1
pay_synth_00363,demo_company_001,DEMO,696.85,INR,CARD,TEMPORARY,TEMPORARY,8,1,1
pay_synth_01140,demo_company_001,RAZORPAY,6916.88,INR,NETBANKING,UNKNOWN,UNKNOWN,5,0,1
pay_synth_00446,demo_company_001,STRIPE,912.07,INR,UPI,CARD,PERMANENT,5,5,1
pay_synth_00141,demo_company_001,STRIPE,4943.65,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,22,2,0
pay_synth_03687,demo_company_001,STRIPE,1626.97,INR,UPI,NETWORK,TEMPORARY,19,6,1
pay_synth_04034,demo_company_001,STRIPE,6927.32,INR,NETBANKING,INSUFFICIENT_FUNDS,TEMPORARY,5,4,1
pay_synth_00037,demo_company_001,DEMO,1187.82,INR,CARD,PROVIDER,TEMPORARY,10,1,1
pay_synth_04296,demo_company_001,DEMO,4685.93,INR,NETBANKING,CARD,PERMANENT,10,3,0
pay_synth_00070,demo_company_001,STRIPE,4737.45,INR,UPI,PROVIDER,TEMPORARY,5,2,1
pay_synth_02382,demo_company_001,STRIPE,8912.66,INR,UPI,NETWORK,TEMPORARY,13,0,1
pay_synth_00320,demo_company_001,DEMO,627.31,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,9,4,1
pay_synth_03266,demo_company_001,DEMO,523.68,USD,UPI,TEMPORARY,TEMPORARY,12,6,1
pay_synth_03404,demo_company_001,DEMO,3295.21,INR,CARD,AUTHENTICATION,TEMPORARY,5,4,1
pay_synth_00773,demo_company_001,DEMO,3442.9,INR,UPI,AUTHENTICATION,TEMPORARY,11,2,1
pay_synth_00524,demo_company_001,STRIPE,6306.91,INR,CARD,AUTHENTICATION,TEMPORARY,12,3,0
pay_synth_04361,demo_company_001,DEMO,1060.1,INR,CARD,TEMPORARY,TEMPORARY,1,4,1
pay_synth_03132,demo_company_001,STRIPE,5066.11,USD,CARD,INSUFFICIENT_FUNDS,TEMPORARY,18,0,1
pay_synth_03104,demo_company_001,DEMO,11839.4,INR,UPI,BANK,UNKNOWN,8,0,1
pay_synth_01921,demo_company_001,RAZORPAY,3608.99,INR,NETBANKING,BANK,TEMPORARY,18,2,1
pay_synth_04288,demo_company_001,RAZORPAY,778.18,INR,NETBANKING,PROVIDER,TEMPORARY,4,4,1
pay_synth_04753,demo_company_001,RAZORPAY,895.79,INR,CARD,NETWORK,TEMPORARY,6,6,0
pay_synth_01205,demo_company_001,DEMO,1055.21,INR,UPI,CUSTOMER_ACTION_REQUIRED,TEMPORARY,5,2,1
pay_synth_00250,demo_company_001,STRIPE,690.67,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,20,3,0
pay_synth_01926,demo_company_001,DEMO,2628.82,INR,UPI,PROVIDER,TEMPORARY,8,1,0
pay_synth_03444,demo_company_001,STRIPE,542.7,INR,UPI,CARD,PERMANENT,23,1,0
pay_synth_02809,demo_company_001,DEMO,694.03,INR,UPI,AUTHENTICATION,TEMPORARY,3,1,0
pay_synth_02435,demo_company_001,STRIPE,2879.47,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,20,6,1
pay_synth_00156,demo_company_001,DEMO,1422.61,INR,UPI,AUTHENTICATION,TEMPORARY,6,6,0
pay_synth_00921,demo_company_001,STRIPE,1905.2,INR,UPI,CARD,PERMANENT,4,1,1
pay_synth_04378,demo_company_001,STRIPE,4159.94,USD,UPI,CARD,PERMANENT,19,5,1
pay_synth_04643,demo_company_001,STRIPE,2238.51,INR,UPI,CARD,PERMANENT,23,6,0
pay_synth_04106,demo_company_001,RAZORPAY,538.2,INR,UPI,INSUFFICIENT_FUNDS,TEMPORARY,4,4,1
pay_synth_02505,demo_company_001,DEMO,4327.1,INR,CARD,AUTHENTICATION,TEMPORARY,0,0,0
pay_synth_03133,demo_company_001,STRIPE,8210.69,INR,WALLET,NETWORK,TEMPORARY,6,4,0
pay_synth_03035,demo_company_001,DEMO,27363.16,INR,CARD,INSUFFICIENT_FUNDS,TEMPORARY,0,0,1
pay_synth_01343,demo_company_001,STRIPE,886.65,INR,CARD,AUTHENTICATION,TEMPORARY,8,2,0
